jobpostingID,title,avg_salary,skill,city,state,companyName,size,revenue,industry,sector
989,"Senior Data Analyst",-1,problem-solving,Hebron,KY,"Orion Advisor Solutions",Unknown,Unknown,Unknown,Unknown
989,"Senior Data Analyst",-1,python,Hebron,KY,"Orion Advisor Solutions",Unknown,Unknown,Unknown,Unknown
989,"Senior Data Analyst",-1,sql,Hebron,KY,"Orion Advisor Solutions",Unknown,Unknown,Unknown,Unknown
989,"Senior Data Analyst",-1,tableau,Hebron,KY,"Orion Advisor Solutions",Unknown,Unknown,Unknown,Unknown
990,"Financial Data Analyst (4am Shift)",35000,problem-solving,Hebron,KY,"Orion Advisor Technology","501 to 1000 Employees",Unknown,Consulting,"Business Services"
991,"Data Analyst III (Healthcare Analytics)",63000,excel,Louisville,KY,"Sunshine Health","1001 to 5000 Employees",Unknown,"Insurance Carriers",Insurance
991,"Data Analyst III (Healthcare Analytics)",63000,sap,Louisville,KY,"Sunshine Health","1001 to 5000 Employees",Unknown,"Insurance Carriers",Insurance
991,"Data Analyst III (Healthcare Analytics)",63000,sql,Louisville,KY,"Sunshine Health","1001 to 5000 Employees",Unknown,"Insurance Carriers",Insurance
992,"Data Analyst, Online Student and Enrollment Management",43500,communication,"Highland Heights",KY,"Northern Kentucky University","1001 to 5000 Employees","$100 to $500 million (USD)","Colleges & Universities",Education
992,"Data Analyst, Online Student and Enrollment Management",43500,excel,"Highland Heights",KY,"Northern Kentucky University","1001 to 5000 Employees","$100 to $500 million (USD)","Colleges & Universities",Education
993,"Survey Analyst / Data Analyst (W2 Contract Position)",61000,communication,Louisville,KY,"Infotree Service Inc","51 to 200 Employees","$1 to $5 million (USD)","Advertising & Marketing","Business Services"
993,"Survey Analyst / Data Analyst (W2 Contract Position)",61000,excel,Louisville,KY,"Infotree Service Inc","51 to 200 Employees","$1 to $5 million (USD)","Advertising & Marketing","Business Services"
993,"Survey Analyst / Data Analyst (W2 Contract Position)",61000,powerpoint,Louisville,KY,"Infotree Service Inc","51 to 200 Employees","$1 to $5 million (USD)","Advertising & Marketing","Business Services"
994,"Data Analyst III (Healthcare Analytics)",69000,excel,Louisville,KY,"Centene Corporation","10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
994,"Data Analyst III (Healthcare Analytics)",69000,sap,Louisville,KY,"Centene Corporation","10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
994,"Data Analyst III (Healthcare Analytics)",69000,sql,Louisville,KY,"Centene Corporation","10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
995,"Data Analyst, Supply Chain, UofL Health, Days, Full Time",-1,communication,Louisville,KY,"UofL Health",Unknown,Unknown,Unknown,Unknown
996,"Master Data Management - Place Domain Analyst",-1,excel,Erlanger,KY,ADM,Unknown,"Less than $1 million (USD)",Unknown,Unknown
996,"Master Data Management - Place Domain Analyst",-1,powerpoint,Erlanger,KY,ADM,Unknown,"Less than $1 million (USD)",Unknown,Unknown
996,"Master Data Management - Place Domain Analyst",-1,sap,Erlanger,KY,ADM,Unknown,"Less than $1 million (USD)",Unknown,Unknown
997,"Survey Analyst / Data Analyst",61000,communication,Louisville,KY,"Infotree Service Inc","51 to 200 Employees","$1 to $5 million (USD)","Advertising & Marketing","Business Services"
997,"Survey Analyst / Data Analyst",61000,excel,Louisville,KY,"Infotree Service Inc","51 to 200 Employees","$1 to $5 million (USD)","Advertising & Marketing","Business Services"
997,"Survey Analyst / Data Analyst",61000,powerpoint,Louisville,KY,"Infotree Service Inc","51 to 200 Employees","$1 to $5 million (USD)","Advertising & Marketing","Business Services"
998,"Data Analyst III (Healthcare Analytics)",-1,excel,Louisville,KY,Corporate,"1001 to 5000 Employees","Less than $1 million (USD)",Unknown,Unknown
998,"Data Analyst III (Healthcare Analytics)",-1,sap,Louisville,KY,Corporate,"1001 to 5000 Employees","Less than $1 million (USD)",Unknown,Unknown
998,"Data Analyst III (Healthcare Analytics)",-1,sql,Louisville,KY,Corporate,"1001 to 5000 Employees","Less than $1 million (USD)",Unknown,Unknown
999,"Cloud Computing & Data Security Engineers, Analysts & Architects Writer",-1,Unknown,Louisville,KY,"Tempesta Media, LLC","1 to 50 Employees",Unknown,"Advertising & Marketing","Business Services"
1000,"Data Analyst, Supply Chain, UofL Health, Days, Full Time",59500,communication,Louisville,KY,"University of Louisville Physicians","1 to 50 Employees","$10 to $25 million (USD)","Health Care Services & Hospitals","Health Care"
1001,"Data Analyst, Supply Chain, UofL Health, Days, Full Time",55000,communication,Louisville,KY,"UofL Physicians","1001 to 5000 Employees","$100 to $500 million (USD)","Health Care Services & Hospitals","Health Care"
1002,"Senior Financial Data Analyst - SQL / Power BI",-1,Unknown,Louisville,KY,Vaco,"1001 to 5000 Employees","$500 million to $1 billion (USD)",Consulting,"Business Services"
1003,"Intern - Data Analyst - Summer",64000,communication,Monroe,LA,Lumen,"10000+ Employees","$10+ billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1003,"Intern - Data Analyst - Summer",64000,excel,Monroe,LA,Lumen,"10000+ Employees","$10+ billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1003,"Intern - Data Analyst - Summer",64000,java,Monroe,LA,Lumen,"10000+ Employees","$10+ billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1003,"Intern - Data Analyst - Summer",64000,"power bi",Monroe,LA,Lumen,"10000+ Employees","$10+ billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1003,"Intern - Data Analyst - Summer",64000,python,Monroe,LA,Lumen,"10000+ Employees","$10+ billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1003,"Intern - Data Analyst - Summer",64000,sql,Monroe,LA,Lumen,"10000+ Employees","$10+ billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1003,"Intern - Data Analyst - Summer",64000,tableau,Monroe,LA,Lumen,"10000+ Employees","$10+ billion (USD)","Enterprise Software & Network Solutions","Information Technology"
1004,"Business Data Analyst",44500,communication,Covington,LA,"Sunpro Solar, DBA","1001 to 5000 Employees","$50 to $100 million (USD)",Energy,"Oil, Gas, Energy & Utilities"
1004,"Business Data Analyst",44500,excel,Covington,LA,"Sunpro Solar, DBA","1001 to 5000 Employees","$50 to $100 million (USD)",Energy,"Oil, Gas, Energy & Utilities"
1004,"Business Data Analyst",44500,java,Covington,LA,"Sunpro Solar, DBA","1001 to 5000 Employees","$50 to $100 million (USD)",Energy,"Oil, Gas, Energy & Utilities"
1004,"Business Data Analyst",44500,powerpoint,Covington,LA,"Sunpro Solar, DBA","1001 to 5000 Employees","$50 to $100 million (USD)",Energy,"Oil, Gas, Energy & Utilities"
1004,"Business Data Analyst",44500,problem-solving,Covington,LA,"Sunpro Solar, DBA","1001 to 5000 Employees","$50 to $100 million (USD)",Energy,"Oil, Gas, Energy & Utilities"
1004,"Business Data Analyst",44500,python,Covington,LA,"Sunpro Solar, DBA","1001 to 5000 Employees","$50 to $100 million (USD)",Energy,"Oil, Gas, Energy & Utilities"
1004,"Business Data Analyst",44500,sql,Covington,LA,"Sunpro Solar, DBA","1001 to 5000 Employees","$50 to $100 million (USD)",Energy,"Oil, Gas, Energy & Utilities"
1005,"Business/Data Analyst Intern: 2021 (CIO)",-1,agile,"Baton Rouge",LA,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1005,"Business/Data Analyst Intern: 2021 (CIO)",-1,problem-solving,"Baton Rouge",LA,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1006,"Business Analyst / Data Analyst",84000,agile,"Baton Rouge",LA,"Cambria Solutions, Inc","201 to 500 Employees","$50 to $100 million (USD)","IT Services","Information Technology"
1006,"Business Analyst / Data Analyst",84000,aws,"Baton Rouge",LA,"Cambria Solutions, Inc","201 to 500 Employees","$50 to $100 million (USD)","IT Services","Information Technology"
1006,"Business Analyst / Data Analyst",84000,communication,"Baton Rouge",LA,"Cambria Solutions, Inc","201 to 500 Employees","$50 to $100 million (USD)","IT Services","Information Technology"
1007,"Data Analyst",57000,communication,"New Orleans",LA,Recurly,"51 to 200 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1007,"Data Analyst",57000,excel,"New Orleans",LA,Recurly,"51 to 200 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1007,"Data Analyst",57000,sql,"New Orleans",LA,Recurly,"51 to 200 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1007,"Data Analyst",57000,tableau,"New Orleans",LA,Recurly,"51 to 200 Employees",Unknown,"Computer Hardware & Software","Information Technology"
1008,"Data Analyst",52000,agile,Lafayette,LA,VieMed,"201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1008,"Data Analyst",52000,communication,Lafayette,LA,VieMed,"201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1008,"Data Analyst",52000,"power bi",Lafayette,LA,VieMed,"201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1008,"Data Analyst",52000,problem-solving,Lafayette,LA,VieMed,"201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1008,"Data Analyst",52000,sql,Lafayette,LA,VieMed,"201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1008,"Data Analyst",52000,tableau,Lafayette,LA,VieMed,"201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1009,"Data Analyst",-1,Unknown,"Baton Rouge",LA,"Hash Technologies","1 to 50 Employees","Less than $1 million (USD)","Computer Hardware & Software","Information Technology"
1010,"Data Analyst",-1,excel,"Baton Rouge",LA,Incentrik,"1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1010,"Data Analyst",-1,java,"Baton Rouge",LA,Incentrik,"1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1010,"Data Analyst",-1,sql,"Baton Rouge",LA,Incentrik,"1 to 50 Employees","Less than $1 million (USD)",Unknown,Unknown
1011,"Data Quality Analyst",49000,communication,"Lake Charles",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1011,"Data Quality Analyst",49000,problem-solving,"Lake Charles",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1011,"Data Quality Analyst",49000,sas,"Lake Charles",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1012,"Data Analyst - Data Modeling",54500,excel,"Baton Rouge",LA,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1012,"Data Analyst - Data Modeling",54500,python,"Baton Rouge",LA,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1012,"Data Analyst - Data Modeling",54500,sql,"Baton Rouge",LA,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1012,"Data Analyst - Data Modeling",54500,tableau,"Baton Rouge",LA,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1013,"Data Integrity Analyst",63500,communication,"New Orleans",LA,"Atmos Energy","1001 to 5000 Employees","$2 to $5 billion (USD)","Oil & Gas Services","Oil, Gas, Energy & Utilities"
1013,"Data Integrity Analyst",63500,excel,"New Orleans",LA,"Atmos Energy","1001 to 5000 Employees","$2 to $5 billion (USD)","Oil & Gas Services","Oil, Gas, Energy & Utilities"
1013,"Data Integrity Analyst",63500,problem-solving,"New Orleans",LA,"Atmos Energy","1001 to 5000 Employees","$2 to $5 billion (USD)","Oil & Gas Services","Oil, Gas, Energy & Utilities"
1014,"Data Analyst",44500,agile,"Baton Rouge",LA,"Louisiana State University","10000+ Employees","$1 to $2 billion (USD)","Colleges & Universities",Education
1015,"Online Data Analyst",49500,Unknown,"New Orleans",LA,Lionbridge,"5001 to 10000 Employees","$500 million to $1 billion (USD)","IT Services","Information Technology"
1016,"Expert Data Analyst",61500,agile,Lafayette,LA,CGI,"10000+ Employees","$10+ billion (USD)",Consulting,"Business Services"
1016,"Expert Data Analyst",61500,aws,Lafayette,LA,CGI,"10000+ Employees","$10+ billion (USD)",Consulting,"Business Services"
1016,"Expert Data Analyst",61500,communication,Lafayette,LA,CGI,"10000+ Employees","$10+ billion (USD)",Consulting,"Business Services"
1016,"Expert Data Analyst",61500,excel,Lafayette,LA,CGI,"10000+ Employees","$10+ billion (USD)",Consulting,"Business Services"
1016,"Expert Data Analyst",61500,problem-solving,Lafayette,LA,CGI,"10000+ Employees","$10+ billion (USD)",Consulting,"Business Services"
1016,"Expert Data Analyst",61500,python,Lafayette,LA,CGI,"10000+ Employees","$10+ billion (USD)",Consulting,"Business Services"
1016,"Expert Data Analyst",61500,sas,Lafayette,LA,CGI,"10000+ Employees","$10+ billion (USD)",Consulting,"Business Services"
1016,"Expert Data Analyst",61500,sql,Lafayette,LA,CGI,"10000+ Employees","$10+ billion (USD)",Consulting,"Business Services"
1016,"Expert Data Analyst",61500,tableau,Lafayette,LA,CGI,"10000+ Employees","$10+ billion (USD)",Consulting,"Business Services"
1017,"Business & Data Analyst",56000,communication,"Baton Rouge",LA,"Sharpedge Solutions Inc",Unknown,"Less than $1 million (USD)",Publishing,Media
1017,"Business & Data Analyst",56000,sql,"Baton Rouge",LA,"Sharpedge Solutions Inc",Unknown,"Less than $1 million (USD)",Publishing,Media
1018,"Business Data Analyst",-1,sql,"Baton Rouge",LA,DatamanUSA,"51 to 200 Employees","$5 to $10 million (USD)","IT Services","Information Technology"
1019,"Data Analyst",49000,communication,"Baton Rouge",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1019,"Data Analyst",49000,excel,"Baton Rouge",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1019,"Data Analyst",49000,sas,"Baton Rouge",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1020,"Healthcare Data Analyst",-1,Unknown,"New Orleans",LA,"University Medical Center","1001 to 5000 Employees","$100 to $500 million (USD)","Health Care Services & Hospitals","Health Care"
1021,"Data & Research Analyst",-1,sas,Scott,LA,"Minnesota City Jobs",Unknown,Unknown,Unknown,Unknown
1022,"Quality Data Analyst",-1,aws,"Baton Rouge",LA,"HAART Inc","51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1022,"Quality Data Analyst",-1,excel,"Baton Rouge",LA,"HAART Inc","51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1022,"Quality Data Analyst",-1,powerpoint,"Baton Rouge",LA,"HAART Inc","51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1022,"Quality Data Analyst",-1,problem-solving,"Baton Rouge",LA,"HAART Inc","51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1022,"Quality Data Analyst",-1,sas,"Baton Rouge",LA,"HAART Inc","51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1023,"Data Analyst IV",-1,excel,"Baton Rouge",LA,"LA Healthcare Connections","501 to 1000 Employees","Less than $1 million (USD)",Unknown,Unknown
1023,"Data Analyst IV",-1,sql,"Baton Rouge",LA,"LA Healthcare Connections","501 to 1000 Employees","Less than $1 million (USD)",Unknown,Unknown
1024,"Data Analyst - Mainframe",54500,excel,"Baton Rouge",LA,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1024,"Data Analyst - Mainframe",54500,python,"Baton Rouge",LA,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1024,"Data Analyst - Mainframe",54500,sql,"Baton Rouge",LA,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1024,"Data Analyst - Mainframe",54500,tableau,"Baton Rouge",LA,IBM,"10000+ Employees","$10+ billion (USD)","IT Services","Information Technology"
1025,"Data Analyst IV",72500,excel,"Baton Rouge",LA,"Sunshine Health","1001 to 5000 Employees",Unknown,"Insurance Carriers",Insurance
1025,"Data Analyst IV",72500,sql,"Baton Rouge",LA,"Sunshine Health","1001 to 5000 Employees",Unknown,"Insurance Carriers",Insurance
1026,"Data Quality Analyst (Rapides",47500,communication,Alexandria,LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1026,"Data Quality Analyst (Rapides",47500,problem-solving,Alexandria,LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1026,"Data Quality Analyst (Rapides",47500,sas,Alexandria,LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1027,"Data Quality Analyst (Allen Parish)",-1,communication,Oakdale,LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1027,"Data Quality Analyst (Allen Parish)",-1,problem-solving,Oakdale,LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1027,"Data Quality Analyst (Allen Parish)",-1,sas,Oakdale,LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1028,"Data Analyst IV",81000,excel,"Baton Rouge",LA,Centene,"10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
1028,"Data Analyst IV",81000,sql,"Baton Rouge",LA,Centene,"10000+ Employees","$10+ billion (USD)","Insurance Carriers",Insurance
1029,"Data Quality Analyst (Rapides,LA)",47500,communication,Alexandria,LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1029,"Data Quality Analyst (Rapides,LA)",47500,problem-solving,Alexandria,LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1029,"Data Quality Analyst (Rapides,LA)",47500,sas,Alexandria,LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1030,"Senior Data Analyst",62000,aws,"New Orleans",LA,CrescentCare,"201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1030,"Senior Data Analyst",62000,communication,"New Orleans",LA,CrescentCare,"201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1030,"Senior Data Analyst",62000,excel,"New Orleans",LA,CrescentCare,"201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1030,"Senior Data Analyst",62000,python,"New Orleans",LA,CrescentCare,"201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1030,"Senior Data Analyst",62000,sql,"New Orleans",LA,CrescentCare,"201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1030,"Senior Data Analyst",62000,tableau,"New Orleans",LA,CrescentCare,"201 to 500 Employees","Less than $1 million (USD)",Unknown,Unknown
1031,"HIM Data Integrity Analyst I",46000,excel,"New Orleans",LA,"LCMC Health","5001 to 10000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
1032,"Data Security Analyst",-1,Unknown,"Baton Rouge",LA,"Robert Half","10000+ Employees","$2 to $5 billion (USD)","Staffing & Outsourcing","Business Services"
1033,"Data Analyst 3",53500,agile,"Baton Rouge",LA,LSU,"10000+ Employees","$1 to $2 billion (USD)","Colleges & Universities",Education
1034,"Data Quality Analyst (St. Martin",48000,communication,"Breaux Bridge",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1034,"Data Quality Analyst (St. Martin",48000,problem-solving,"Breaux Bridge",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1034,"Data Quality Analyst (St. Martin",48000,sas,"Breaux Bridge",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1035,"Data Analyst - Reverse Engineer",-1,Unknown,"Baton Rouge",LA,softsnippets,"51 to 200 Employees","$5 to $10 million (USD)",Consulting,"Business Services"
1036,"Data Analyst/ Clinical Data Analyst",51500,Unknown,"Baton Rouge",LA,"Conch Technologies, Inc","51 to 200 Employees","$5 to $10 million (USD)",Consulting,"Business Services"
1037,"Data Quality Analyst (Lake Charles, LA)",49000,communication,"Lake Charles",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1037,"Data Quality Analyst (Lake Charles, LA)",49000,problem-solving,"Lake Charles",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1037,"Data Quality Analyst (Lake Charles, LA)",49000,sas,"Lake Charles",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1038,"Data Analyst Reverse Engineer | Baton Rouge ,LA | Contract",-1,communication,"Baton Rouge",LA,Qatos,Unknown,Unknown,Unknown,Unknown
1038,"Data Analyst Reverse Engineer | Baton Rouge ,LA | Contract",-1,oracle,"Baton Rouge",LA,Qatos,Unknown,Unknown,Unknown,Unknown
1038,"Data Analyst Reverse Engineer | Baton Rouge ,LA | Contract",-1,sap,"Baton Rouge",LA,Qatos,Unknown,Unknown,Unknown,Unknown
1039,"USMS Data Analyst",-1,excel,"Baton Rouge",LA,"Tuba Group Inc","1 to 50 Employees","$1 to $5 million (USD)","Federal Agencies",Government
1040,"HIM Data Integrity Analyst II",49000,Unknown,"New Orleans",LA,"LCMC Health","5001 to 10000 Employees",Unknown,"Health Care Services & Hospitals","Health Care"
1041,"Data Analyst Data Modeling | Baton Rouge, LA | Contract to Hire",-1,communication,"Baton Rouge",LA,Qatos,Unknown,Unknown,Unknown,Unknown
1041,"Data Analyst Data Modeling | Baton Rouge, LA | Contract to Hire",-1,oracle,"Baton Rouge",LA,Qatos,Unknown,Unknown,Unknown,Unknown
1041,"Data Analyst Data Modeling | Baton Rouge, LA | Contract to Hire",-1,sap,"Baton Rouge",LA,Qatos,Unknown,Unknown,Unknown,Unknown
1042,"Sr. Data Analyst/ Data Modeling",-1,Unknown,"Lake Charles",LA,"KRG Technologies","501 to 1000 Employees","$50 to $100 million (USD)","IT Services","Information Technology"
1043,"Data Analyst (Baton Rouge,LA)",49000,communication,"Baton Rouge",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1043,"Data Analyst (Baton Rouge,LA)",49000,excel,"Baton Rouge",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1043,"Data Analyst (Baton Rouge,LA)",49000,sas,"Baton Rouge",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1044,"Data Quality Analyst (St. Martin, LA)",48000,communication,"Breaux Bridge",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1044,"Data Quality Analyst (St. Martin, LA)",48000,problem-solving,"Breaux Bridge",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1044,"Data Quality Analyst (St. Martin, LA)",48000,sas,"Breaux Bridge",LA,"Tetra Tech","10000+ Employees","$2 to $5 billion (USD)","Architectural & Engineering Services","Business Services"
1045,"Cloud Computing & Data Security Engineers, Analysts & Architects Writer",-1,Unknown,"New Orleans",LA,"Tempesta Media, LLC","1 to 50 Employees",Unknown,"Advertising & Marketing","Business Services"
1046,"Senior Data Analyst (Bigdata , SQL , Business Process)",72000,communication,"Baton Rouge",LA,"Sharpedge Solutions Inc",Unknown,"Less than $1 million (USD)",Publishing,Media
1046,"Senior Data Analyst (Bigdata , SQL , Business Process)",72000,sql,"Baton Rouge",LA,"Sharpedge Solutions Inc",Unknown,"Less than $1 million (USD)",Publishing,Media
1047,"Data Analyst - Reverse Engineer",51500,Unknown,Jacksonville,FL,softsnippets,"51 to 200 Employees","$5 to $10 million (USD)",Consulting,"Business Services"
1048,"Data Analyst",-1,aws,Newburyport,MA,"Raybeam, Inc.","51 to 200 Employees",Unknown,Consulting,"Business Services"
1048,"Data Analyst",-1,azure,Newburyport,MA,"Raybeam, Inc.","51 to 200 Employees",Unknown,Consulting,"Business Services"
1048,"Data Analyst",-1,communication,Newburyport,MA,"Raybeam, Inc.","51 to 200 Employees",Unknown,Consulting,"Business Services"
1048,"Data Analyst",-1,python,Newburyport,MA,"Raybeam, Inc.","51 to 200 Employees",Unknown,Consulting,"Business Services"
1048,"Data Analyst",-1,sql,Newburyport,MA,"Raybeam, Inc.","51 to 200 Employees",Unknown,Consulting,"Business Services"
1049,"Data Analyst/ Senior Data Analyst",-1,communication,Cambridge,MA,EQRx,"51 to 200 Employees",Unknown,"Biotech & Pharmaceuticals","Biotech & Pharmaceuticals"
1049,"Data Analyst/ Senior Data Analyst",-1,excel,Cambridge,MA,EQRx,"51 to 200 Employees",Unknown,"Biotech & Pharmaceuticals","Biotech & Pharmaceuticals"
1049,"Data Analyst/ Senior Data Analyst",-1,python,Cambridge,MA,EQRx,"51 to 200 Employees",Unknown,"Biotech & Pharmaceuticals","Biotech & Pharmaceuticals"
1049,"Data Analyst/ Senior Data Analyst",-1,sql,Cambridge,MA,EQRx,"51 to 200 Employees",Unknown,"Biotech & Pharmaceuticals","Biotech & Pharmaceuticals"
1050,"Data Analyst - Case Specialist",58000,aws,Medford,MA,"Financial Recovery Technologies","51 to 200 Employees","$25 to $50 million (USD)","Financial Transaction Processing",Finance
1050,"Data Analyst - Case Specialist",58000,communication,Medford,MA,"Financial Recovery Technologies","51 to 200 Employees","$25 to $50 million (USD)","Financial Transaction Processing",Finance
1050,"Data Analyst - Case Specialist",58000,sql,Medford,MA,"Financial Recovery Technologies","51 to 200 Employees","$25 to $50 million (USD)","Financial Transaction Processing",Finance
1051,"Data Analyst - Appraiser",-1,Unknown,Wakefield,MA,"Valucentric, LLC","51 to 200 Employees","Less than $1 million (USD)",Unknown,Unknown
1052,"Data Analyst, Governance and Quality",60000,communication,Boston,MA,"Boston Private Bank & Trust Company","501 to 1000 Employees","$100 to $500 million (USD)","Investment Banking & Asset Management",Finance
1052,"Data Analyst, Governance and Quality",60000,sql,Boston,MA,"Boston Private Bank & Trust Company","501 to 1000 Employees","$100 to $500 million (USD)","Investment Banking & Asset Management",Finance
1053,"Data Analyst",-1,communication,Amherst,MA,"CAIA Association","1 to 50 Employees","$5 to $10 million (USD)",Unknown,Unknown
1053,"Data Analyst",-1,excel,Amherst,MA,"CAIA Association","1 to 50 Employees","$5 to $10 million (USD)",Unknown,Unknown
1053,"Data Analyst",-1,"power bi",Amherst,MA,"CAIA Association","1 to 50 Employees","$5 to $10 million (USD)",Unknown,Unknown
1053,"Data Analyst",-1,python,Amherst,MA,"CAIA Association","1 to 50 Employees","$5 to $10 million (USD)",Unknown,Unknown
1053,"Data Analyst",-1,sql,Amherst,MA,"CAIA Association","1 to 50 Employees","$5 to $10 million (USD)",Unknown,Unknown
1054,"Senior Data Analyst, Reporting Capabilit",97000,azure,Waltham,MA,"National Grid USA","10000+ Employees","$5 to $10 billion (USD)",Utilities,"Oil, Gas, Energy & Utilities"
1054,"Senior Data Analyst, Reporting Capabilit",97000,"power bi",Waltham,MA,"National Grid USA","10000+ Employees","$5 to $10 billion (USD)",Utilities,"Oil, Gas, Energy & Utilities"
1054,"Senior Data Analyst, Reporting Capabilit",97000,problem-solving,Waltham,MA,"National Grid USA","10000+ Employees","$5 to $10 billion (USD)",Utilities,"Oil, Gas, Energy & Utilities"
1054,"Senior Data Analyst, Reporting Capabilit",97000,python,Waltham,MA,"National Grid USA","10000+ Employees","$5 to $10 billion (USD)",Utilities,"Oil, Gas, Energy & Utilities"
1054,"Senior Data Analyst, Reporting Capabilit",97000,sql,Waltham,MA,"National Grid USA","10000+ Employees","$5 to $10 billion (USD)",Utilities,"Oil, Gas, Energy & Utilities"
